,date,unix,open,high,low,close,volume
4572,2018-11-21 18:00:00,1542823200,132.26,132.56,130.73,131.1,3284.62
4573,2018-11-21 19:00:00,1542826800,131.1,131.1,129.48,130.42,1526.92
4574,2018-11-21 20:00:00,1542830400,130.42,133.15,129.54,131.66,4358.85
4575,2018-11-21 21:00:00,1542834000,131.66,133.99,128.47,131.96,7007.28
4576,2018-11-21 22:00:00,1542837600,131.96,134.6,131.96,133.05,3339.26
4577,2018-11-21 23:00:00,1542841200,133.05,135.74,132.15,134.44,2808.8
4578,2018-11-22 00:00:00,1542844800,134.44,135.89,133.35,134.17,2462.11
4579,2018-11-22 01:00:00,1542848400,134.17,136.6,133.84,136.3,2076.06
4580,2018-11-22 02:00:00,1542852000,136.3,136.43,135.2,135.86,1148.05
4581,2018-11-22 03:00:00,1542855600,135.86,135.86,134.33,135.0,1152.69
4582,2018-11-22 04:00:00,1542859200,135.0,135.42,134.14,134.46,839.44
4583,2018-11-22 05:00:00,1542862800,134.46,135.13,134.42,134.97,601.36
4584,2018-11-22 06:00:00,1542866400,134.97,135.43,133.36,133.51,704.09
4585,2018-11-22 07:00:00,1542870000,133.51,133.84,132.65,133.75,1213.19
4586,2018-11-22 08:00:00,1542873600,133.75,133.87,132.94,133.56,404.99
4587,2018-11-22 09:00:00,1542877200,133.56,133.61,130.13,130.5,2952.09
4588,2018-11-22 10:00:00,1542880800,130.5,131.84,130.41,131.48,2787.19
4589,2018-11-22 11:00:00,1542884400,131.48,131.6,129.88,131.23,2509.18
4590,2018-11-22 12:00:00,1542888000,131.23,131.25,128.7,128.95,3439.8
4591,2018-11-22 13:00:00,1542891600,128.95,129.25,126.9,128.64,5562.01
4592,2018-11-22 14:00:00,1542895200,128.64,131.03,128.55,130.01,2338.24
4593,2018-11-22 15:00:00,1542898800,130.01,130.74,129.23,129.84,957.57
4594,2018-11-22 16:00:00,1542902400,129.84,129.84,128.59,129.28,1641.06
4595,2018-11-22 17:00:00,1542906000,129.28,130.84,129.19,130.4,1290.78
4596,2018-11-22 18:00:00,1542909600,130.4,130.7,129.32,129.46,692.21
4597,2018-11-22 19:00:00,1542913200,129.46,129.48,127.67,128.0,1730.6
4598,2018-11-22 20:00:00,1542916800,128.0,128.89,127.82,128.57,1549.86
4599,2018-11-22 21:00:00,1542920400,128.57,130.24,128.43,128.84,3658.88
4600,2018-11-22 22:00:00,1542924000,128.84,129.21,127.67,128.21,2349.86
4601,2018-11-22 23:00:00,1542927600,128.21,128.32,122.42,123.4,5324.48
4602,2018-11-23 00:00:00,1542931200,123.4,125.14,122.56,123.27,5662.89
4603,2018-11-23 01:00:00,1542934800,123.27,123.27,116.18,118.65,10384.53
4604,2018-11-23 02:00:00,1542938400,118.65,121.02,116.5,120.01,6148.4
4605,2018-11-23 03:00:00,1542942000,120.01,123.99,119.63,121.82,7098.92
4606,2018-11-23 04:00:00,1542945600,121.82,123.1,120.46,121.7,5436.6
4607,2018-11-23 05:00:00,1542949200,121.7,123.01,118.35,122.44,9730.13
4608,2018-11-23 06:00:00,1542952800,122.44,123.83,121.59,122.92,4770.31
4609,2018-11-23 07:00:00,1542956400,122.92,124.4,122.06,122.38,1902.06
4610,2018-11-23 08:00:00,1542960000,122.38,123.83,122.14,123.35,1671.67
4611,2018-11-23 09:00:00,1542963600,123.35,124.9,122.35,122.75,6311.62
4612,2018-11-23 10:00:00,1542967200,122.75,123.51,121.75,122.2,1499.24
4613,2018-11-23 11:00:00,1542970800,122.2,122.54,121.18,122.08,2047.78
4614,2018-11-23 12:00:00,1542974400,122.08,122.75,119.74,119.74,1886.98
4615,2018-11-23 13:00:00,1542978000,119.74,120.4,118.33,120.12,2940.28
4616,2018-11-23 14:00:00,1542981600,120.12,121.0,119.58,120.61,4223.08
4617,2018-11-23 15:00:00,1542985200,120.61,121.18,119.88,120.26,3529.9
4618,2018-11-23 16:00:00,1542988800,120.26,120.43,117.7,118.95,5756.03
4619,2018-11-23 17:00:00,1542992400,118.95,119.14,117.05,118.31,6100.16
4620,2018-11-23 18:00:00,1542996000,118.31,118.99,117.83,118.59,5207.26
4621,2018-11-23 19:00:00,1542999600,118.59,120.27,118.25,119.26,3198.67
4622,2018-11-23 20:00:00,1543003200,119.26,119.51,118.42,119.05,3875.52
4623,2018-11-23 21:00:00,1543006800,119.05,120.77,119.02,120.27,1576.6
4624,2018-11-23 22:00:00,1543010400,120.27,122.39,119.27,121.98,1329.76
4625,2018-11-23 23:00:00,1543014000,121.98,122.46,121.1,121.33,1657.93
4626,2018-11-24 00:00:00,1543017600,121.33,125.99,121.24,124.58,2640.73
4627,2018-11-24 01:00:00,1543021200,124.58,125.0,122.78,124.03,2226.65
4628,2018-11-24 02:00:00,1543024800,124.03,124.68,122.41,122.72,2496.01
4629,2018-11-24 03:00:00,1543028400,122.72,123.69,122.68,123.17,885.47
4630,2018-11-24 04:00:00,1543032000,123.17,123.91,122.82,122.82,373.15
4631,2018-11-24 05:00:00,1543035600,122.82,122.9,121.42,122.1,1094.27
4632,2018-11-24 06:00:00,1543039200,122.1,122.54,121.7,122.22,371.93
4633,2018-11-24 07:00:00,1543042800,122.22,122.22,119.93,120.85,1435.36
4634,2018-11-24 08:00:00,1543046400,120.85,121.6,120.56,121.43,566.38
4635,2018-11-24 09:00:00,1543050000,121.43,121.85,120.01,121.39,2956.74
4636,2018-11-24 10:00:00,1543053600,121.39,121.43,118.97,119.86,1590.16
4637,2018-11-24 11:00:00,1543057200,119.86,120.49,119.46,120.09,947.55
4638,2018-11-24 12:00:00,1543060800,120.09,120.78,119.29,120.58,1582.08
4639,2018-11-24 13:00:00,1543064400,120.58,121.12,120.29,120.68,758.39
4640,2018-11-24 14:00:00,1543068000,120.68,121.55,120.29,120.94,936.4
4641,2018-11-24 15:00:00,1543071600,120.94,121.27,119.71,120.26,1288.88
4642,2018-11-24 16:00:00,1543075200,120.26,120.26,118.85,119.25,698.69
4643,2018-11-24 17:00:00,1543078800,119.25,119.6,118.83,119.39,814.42
4644,2018-11-24 18:00:00,1543082400,119.39,120.05,119.18,119.8,531.8
4645,2018-11-24 19:00:00,1543086000,119.8,119.8,117.35,117.8,5248.08
4646,2018-11-24 20:00:00,1543089600,117.8,118.95,117.62,118.4,1496.2
4647,2018-11-24 21:00:00,1543093200,118.4,118.51,107.74,110.33,21633.67
4648,2018-11-24 22:00:00,1543096800,110.33,111.07,106.81,108.0,6845.69
4649,2018-11-24 23:00:00,1543100400,108.0,113.83,107.46,110.26,6133.82
4650,2018-11-25 00:00:00,1543104000,110.26,111.51,109.49,110.47,4219.88
4651,2018-11-25 01:00:00,1543107600,110.47,110.79,109.03,109.22,3792.77
4652,2018-11-25 02:00:00,1543111200,109.22,109.23,105.79,107.26,9706.05
4653,2018-11-25 03:00:00,1543114800,107.26,107.57,102.9,103.39,6064.23
4654,2018-11-25 04:00:00,1543118400,103.39,105.7,102.25,103.26,4269.86
4655,2018-11-25 05:00:00,1543122000,103.26,104.7,102.22,103.94,5683.17
4656,2018-11-25 06:00:00,1543125600,103.94,105.47,103.6,103.86,1825.29
4657,2018-11-25 07:00:00,1543129200,103.86,105.25,103.86,105.0,1925.68
4658,2018-11-25 08:00:00,1543132800,105.0,105.67,104.08,104.66,1510.66
4659,2018-11-25 09:00:00,1543136400,104.66,104.66,100.34,101.02,6408.21
4660,2018-11-25 10:00:00,1543140000,101.02,106.2,98.11,105.41,12909.17
4661,2018-11-25 11:00:00,1543143600,105.41,119.06,105.41,108.7,11807.93
4662,2018-11-25 12:00:00,1543147200,108.7,110.75,106.4,108.2,8796.47
4663,2018-11-25 13:00:00,1543150800,108.2,111.64,107.46,109.78,4109.27
4664,2018-11-25 14:00:00,1543154400,109.78,110.47,108.3,109.78,5972.57
4665,2018-11-25 15:00:00,1543158000,109.78,109.89,106.0,107.7,6117.85
4666,2018-11-25 16:00:00,1543161600,107.7,108.46,106.58,107.26,5087.55
4667,2018-11-25 17:00:00,1543165200,107.26,107.69,103.78,104.68,5203.22
4668,2018-11-25 18:00:00,1543168800,104.68,107.0,104.5,105.96,7667.38
4669,2018-11-25 19:00:00,1543172400,105.96,110.88,105.67,108.47,12146.94
4670,2018-11-25 20:00:00,1543176000,108.47,115.16,108.21,113.2,7607.52
4671,2018-11-25 21:00:00,1543179600,113.2,118.94,111.95,116.34,8123.82
4672,2018-11-25 22:00:00,1543183200,116.34,117.03,113.76,113.8,6154.79
4673,2018-11-25 23:00:00,1543186800,113.8,115.22,113.31,113.59,6665.71
4674,2018-11-26 00:00:00,1543190400,113.59,116.8,113.32,114.22,6713.76
4675,2018-11-26 01:00:00,1543194000,114.22,114.61,113.1,113.81,3794.46
4676,2018-11-26 02:00:00,1543197600,113.81,113.81,112.1,113.45,1430.06
4677,2018-11-26 03:00:00,1543201200,113.45,114.34,112.98,114.08,1283.94
4678,2018-11-26 04:00:00,1543204800,114.08,114.22,111.96,112.45,1268.0
4679,2018-11-26 05:00:00,1543208400,112.45,113.88,111.4,113.39,1770.07
4680,2018-11-26 06:00:00,1543212000,113.39,117.59,113.35,116.04,8874.59
4681,2018-11-26 07:00:00,1543215600,116.04,116.04,113.84,113.85,5599.45
4682,2018-11-26 08:00:00,1543219200,113.85,114.4,111.2,112.94,15334.29
4683,2018-11-26 09:00:00,1543222800,112.94,113.29,111.07,111.84,4543.21
4684,2018-11-26 10:00:00,1543226400,111.84,113.8,111.63,112.73,2847.89
4685,2018-11-26 11:00:00,1543230000,112.73,114.05,112.15,113.34,2481.61
4686,2018-11-26 12:00:00,1543233600,113.34,113.34,111.67,112.17,3252.07
4687,2018-11-26 13:00:00,1543237200,112.17,112.67,109.37,109.43,5227.12
4688,2018-11-26 14:00:00,1543240800,109.43,110.1,106.08,108.57,9950.74
4689,2018-11-26 15:00:00,1543244400,108.57,108.57,106.44,106.64,3963.01
4690,2018-11-26 16:00:00,1543248000,106.64,108.3,102.69,107.51,14211.77
4691,2018-11-26 17:00:00,1543251600,107.51,109.37,106.8,106.95,5893.92
4692,2018-11-26 18:00:00,1543255200,106.95,109.1,106.01,109.1,4687.78
4693,2018-11-26 19:00:00,1543258800,109.1,110.49,107.63,108.53,5160.36
4694,2018-11-26 20:00:00,1543262400,108.53,108.53,103.14,104.52,6099.36
4695,2018-11-26 21:00:00,1543266000,104.52,105.88,102.69,104.26,6085.17
4696,2018-11-26 22:00:00,1543269600,104.26,105.61,103.48,103.63,3119.32
4697,2018-11-26 23:00:00,1543273200,103.63,107.5,103.14,106.82,5034.61
4698,2018-11-27 00:00:00,1543276800,106.82,107.02,104.8,105.9,4687.42
4699,2018-11-27 01:00:00,1543280400,105.9,106.0,102.61,103.76,2455.51
4700,2018-11-27 02:00:00,1543284000,103.76,105.12,102.4,104.75,4354.81
4701,2018-11-27 03:00:00,1543287600,104.75,105.69,103.63,104.01,2654.8
4702,2018-11-27 04:00:00,1543291200,104.01,105.35,103.21,104.67,2501.25
4703,2018-11-27 05:00:00,1543294800,104.67,106.61,104.67,105.71,4067.99
4704,2018-11-27 06:00:00,1543298400,105.71,106.72,104.86,106.72,2743.75
4705,2018-11-27 07:00:00,1543302000,106.72,107.36,105.09,105.86,2472.42
4706,2018-11-27 08:00:00,1543305600,105.86,105.94,103.17,103.39,7412.16
4707,2018-11-27 09:00:00,1543309200,103.39,104.66,102.59,103.93,2493.97
4708,2018-11-27 10:00:00,1543312800,103.93,104.39,99.0,102.83,11816.15
4709,2018-11-27 11:00:00,1543316400,102.83,103.48,101.49,101.66,4800.94
4710,2018-11-27 12:00:00,1543320000,101.66,103.3,101.29,103.0,2194.32
4711,2018-11-27 13:00:00,1543323600,103.0,106.0,102.93,104.61,4559.26
4712,2018-11-27 14:00:00,1543327200,104.61,105.04,103.9,104.4,2617.42
4713,2018-11-27 15:00:00,1543330800,104.4,104.4,102.56,103.2,2854.38
4714,2018-11-27 16:00:00,1543334400,103.2,105.15,102.49,105.14,4593.41
4715,2018-11-27 17:00:00,1543338000,105.14,106.08,104.42,104.59,4211.82
4716,2018-11-27 18:00:00,1543341600,104.59,106.0,104.17,105.87,2822.65
4717,2018-11-27 19:00:00,1543345200,105.87,107.01,105.13,105.66,3353.42
4718,2018-11-27 20:00:00,1543348800,105.66,105.9,104.74,105.9,2324.16
4719,2018-11-27 21:00:00,1543352400,105.9,109.42,104.6,108.58,3916.77
4720,2018-11-27 22:00:00,1543356000,108.58,111.22,107.28,110.16,2928.46
4721,2018-11-27 23:00:00,1543359600,110.16,110.66,107.98,108.47,4428.92
4722,2018-11-28 00:00:00,1543363200,108.47,111.09,108.47,109.28,4983.27
4723,2018-11-28 01:00:00,1543366800,109.28,110.3,108.96,109.33,2165.54
4724,2018-11-28 02:00:00,1543370400,109.33,110.43,109.12,109.12,2101.99
4725,2018-11-28 03:00:00,1543374000,109.12,111.42,109.12,110.72,2363.3
4726,2018-11-28 04:00:00,1543377600,110.72,115.5,110.14,114.77,7899.06
4727,2018-11-28 05:00:00,1543381200,114.77,115.57,113.15,113.55,24952.57
4728,2018-11-28 06:00:00,1543384800,113.55,114.62,113.27,113.46,6359.27
4729,2018-11-28 07:00:00,1543388400,113.46,115.51,113.45,114.94,5365.19
4730,2018-11-28 08:00:00,1543392000,114.94,115.46,112.67,112.94,2706.07
4731,2018-11-28 09:00:00,1543395600,112.94,113.7,112.89,113.29,1203.09
4732,2018-11-28 10:00:00,1543399200,113.29,114.24,112.72,113.84,3965.2
4733,2018-11-28 11:00:00,1543402800,113.84,114.32,112.69,113.2,5313.65
4734,2018-11-28 12:00:00,1543406400,113.2,116.64,112.36,116.01,5749.01
4735,2018-11-28 13:00:00,1543410000,116.01,116.88,115.14,115.82,3019.71
4736,2018-11-28 14:00:00,1543413600,115.82,119.97,115.6,119.21,8892.41
4737,2018-11-28 15:00:00,1543417200,119.21,119.53,117.51,119.03,7518.92
4738,2018-11-28 16:00:00,1543420800,119.03,119.11,116.83,117.04,6255.0
4739,2018-11-28 17:00:00,1543424400,117.04,119.32,117.0,118.43,3989.68
4740,2018-11-28 18:00:00,1543428000,118.43,119.34,118.34,119.1,2596.11
4741,2018-11-28 19:00:00,1543431600,119.1,124.64,118.88,122.82,7851.47
4742,2018-11-28 20:00:00,1543435200,122.82,125.57,122.43,123.1,5444.77
4743,2018-11-28 21:00:00,1543438800,123.1,123.69,120.45,120.65,3297.65
4744,2018-11-28 22:00:00,1543442400,120.65,121.2,119.1,120.06,1631.75
4745,2018-11-28 23:00:00,1543446000,120.06,122.53,119.74,121.81,5191.31
4746,2018-11-29 00:00:00,1543449600,121.81,122.7,119.87,121.02,2263.31
4747,2018-11-29 01:00:00,1543453200,121.02,121.1,116.39,117.86,8278.76
4748,2018-11-29 02:00:00,1543456800,117.86,118.71,116.46,117.79,3437.91
4749,2018-11-29 03:00:00,1543460400,117.79,117.8,115.72,115.83,3257.06
4750,2018-11-29 04:00:00,1543464000,115.83,117.34,114.5,116.98,2801.42
4751,2018-11-29 05:00:00,1543467600,116.98,119.66,116.66,118.41,3815.39
4752,2018-11-29 06:00:00,1543471200,118.41,119.22,117.49,118.39,1083.57
4753,2018-11-29 07:00:00,1543474800,118.39,118.74,116.61,117.68,1112.85
4754,2018-11-29 08:00:00,1543478400,117.68,120.76,117.33,119.48,3815.41
4755,2018-11-29 09:00:00,1543482000,119.48,122.41,119.48,120.78,5753.18
4756,2018-11-29 10:00:00,1543485600,120.78,121.37,119.19,119.6,3161.84
4757,2018-11-29 11:00:00,1543489200,119.6,123.21,119.51,120.76,3554.03
4758,2018-11-29 12:00:00,1543492800,120.76,121.47,116.44,116.93,4076.67
4759,2018-11-29 13:00:00,1543496400,116.93,117.8,115.36,116.81,3794.08
4760,2018-11-29 14:00:00,1543500000,116.81,118.42,116.8,117.24,3662.26
4761,2018-11-29 15:00:00,1543503600,117.24,118.35,116.22,117.01,4349.64
4762,2018-11-29 16:00:00,1543507200,117.01,119.87,117.01,119.25,3986.84
4763,2018-11-29 17:00:00,1543510800,119.25,120.05,117.43,118.02,2182.22
4764,2018-11-29 18:00:00,1543514400,118.02,118.87,116.69,116.86,1888.19
4765,2018-11-29 19:00:00,1543518000,116.86,117.05,115.5,116.46,2405.5
4766,2018-11-29 20:00:00,1543521600,116.46,117.28,115.44,116.31,1413.66
4767,2018-11-29 21:00:00,1543525200,116.31,116.31,113.05,114.9,4211.81
4768,2018-11-29 22:00:00,1543528800,114.9,115.94,113.99,115.93,801.37
4769,2018-11-29 23:00:00,1543532400,115.93,117.45,115.93,116.46,945.21
4770,2018-11-30 00:00:00,1543536000,116.46,116.79,114.27,115.27,2201.19
4771,2018-11-30 01:00:00,1543539600,115.27,115.93,114.19,115.4,2555.39
4772,2018-11-30 02:00:00,1543543200,115.4,117.86,115.05,117.81,2441.93
4773,2018-11-30 03:00:00,1543546800,117.81,119.08,117.16,117.99,983.5
4774,2018-11-30 04:00:00,1543550400,117.99,118.73,116.68,117.97,1140.01
4775,2018-11-30 05:00:00,1543554000,117.97,118.59,117.36,117.36,632.57
4776,2018-11-30 06:00:00,1543557600,117.36,118.94,117.17,117.36,1485.15
4777,2018-11-30 07:00:00,1543561200,117.36,117.53,115.23,115.53,2090.91
4778,2018-11-30 08:00:00,1543564800,115.53,117.29,114.77,116.27,2645.5
4779,2018-11-30 09:00:00,1543568400,116.27,116.44,115.47,115.89,631.89
4780,2018-11-30 10:00:00,1543572000,115.89,116.08,112.2,112.8,3485.95
4781,2018-11-30 11:00:00,1543575600,112.8,113.0,108.83,111.86,8700.83
4782,2018-11-30 12:00:00,1543579200,111.86,112.81,110.34,112.24,8280.21
4783,2018-11-30 13:00:00,1543582800,112.24,112.88,111.86,112.29,1391.53
4784,2018-11-30 14:00:00,1543586400,112.29,112.52,111.39,112.2,2394.46
4785,2018-11-30 15:00:00,1543590000,112.2,112.35,110.53,112.28,4521.67
4786,2018-11-30 16:00:00,1543593600,112.28,114.02,111.97,114.0,3268.29
4787,2018-11-30 17:00:00,1543597200,114.0,114.07,112.9,113.22,768.51
4788,2018-11-30 18:00:00,1543600800,113.22,113.43,112.44,112.73,939.27
4789,2018-11-30 19:00:00,1543604400,112.73,113.54,112.7,113.08,2834.15
4790,2018-11-30 20:00:00,1543608000,113.08,113.18,112.14,112.6,1902.53
4791,2018-11-30 21:00:00,1543611600,112.6,113.04,109.39,111.5,2125.45
4792,2018-11-30 22:00:00,1543615200,111.5,111.5,110.16,111.15,658.57
4793,2018-11-30 23:00:00,1543618800,111.15,112.44,110.6,111.9,421.36
4794,2018-12-01 00:00:00,1543622400,111.9,111.93,110.99,111.83,395.08
4795,2018-12-01 01:00:00,1543626000,111.83,112.43,111.73,111.83,729.62
4796,2018-12-01 02:00:00,1543629600,111.83,112.2,111.17,111.4,1405.58
4797,2018-12-01 03:00:00,1543633200,111.4,111.91,110.26,111.85,2609.57
4798,2018-12-01 04:00:00,1543636800,111.85,111.85,110.51,110.94,1760.19
4799,2018-12-01 05:00:00,1543640400,110.94,111.52,110.09,110.7,1389.67
4800,2018-12-01 06:00:00,1543644000,110.7,111.22,109.99,110.52,1516.21
4801,2018-12-01 07:00:00,1543647600,110.52,111.0,110.17,110.78,593.07
4802,2018-12-01 08:00:00,1543651200,110.78,112.62,110.78,111.79,853.82
4803,2018-12-01 09:00:00,1543654800,111.79,112.58,111.55,112.43,1761.73
4804,2018-12-01 10:00:00,1543658400,112.43,117.56,112.2,116.29,5617.92
4805,2018-12-01 11:00:00,1543662000,116.29,119.74,116.1,117.8,2821.79
4806,2018-12-01 12:00:00,1543665600,117.8,119.36,116.5,116.99,2159.95
4807,2018-12-01 13:00:00,1543669200,116.99,117.53,115.82,116.22,1748.73
4808,2018-12-01 14:00:00,1543672800,116.22,117.36,115.85,116.87,812.61
4809,2018-12-01 15:00:00,1543676400,116.87,118.01,116.34,117.83,848.24
4810,2018-12-01 16:00:00,1543680000,117.83,119.21,117.8,118.16,1177.44
4811,2018-12-01 17:00:00,1543683600,118.16,118.6,117.18,117.79,921.21
4812,2018-12-01 18:00:00,1543687200,117.79,118.32,117.58,117.67,312.5
4813,2018-12-01 19:00:00,1543690800,117.67,118.76,117.55,118.43,582.15
4814,2018-12-01 20:00:00,1543694400,118.43,118.66,115.64,116.55,2851.6
4815,2018-12-01 21:00:00,1543698000,116.55,117.48,116.05,116.63,1872.18
4816,2018-12-01 22:00:00,1543701600,116.63,117.96,116.63,117.59,221.55
4817,2018-12-01 23:00:00,1543705200,117.59,117.8,116.51,116.8,503.3
4818,2018-12-02 00:00:00,1543708800,116.8,117.52,116.55,117.17,225.67
4819,2018-12-02 01:00:00,1543712400,117.17,119.25,117.1,118.51,826.5
4820,2018-12-02 02:00:00,1543716000,118.51,119.35,114.0,118.17,4313.96
4821,2018-12-02 03:00:00,1543719600,118.17,118.44,116.21,116.58,2107.56
4822,2018-12-02 04:00:00,1543723200,116.58,116.94,116.11,116.11,386.54
4823,2018-12-02 05:00:00,1543726800,116.11,116.11,114.22,115.48,991.77
4824,2018-12-02 06:00:00,1543730400,115.48,116.03,114.87,115.61,593.88
4825,2018-12-02 07:00:00,1543734000,115.61,116.34,115.11,115.58,885.8
4826,2018-12-02 08:00:00,1543737600,115.58,116.21,115.16,115.71,548.86
4827,2018-12-02 09:00:00,1543741200,115.71,116.9,115.71,116.11,1002.09
4828,2018-12-02 10:00:00,1543744800,116.11,116.16,114.21,114.85,3145.22
4829,2018-12-02 11:00:00,1543748400,114.85,115.44,113.95,114.86,1585.05
4830,2018-12-02 12:00:00,1543752000,114.86,116.0,114.49,115.42,564.87
4831,2018-12-02 13:00:00,1543755600,115.42,115.57,114.14,115.27,1161.44
4832,2018-12-02 14:00:00,1543759200,115.27,115.91,114.31,115.54,633.41
4833,2018-12-02 15:00:00,1543762800,115.54,116.42,115.01,115.75,566.04
4834,2018-12-02 16:00:00,1543766400,115.75,115.92,115.0,115.45,573.46
4835,2018-12-02 17:00:00,1543770000,115.45,115.58,114.32,115.35,721.07
4836,2018-12-02 18:00:00,1543773600,115.35,115.35,114.5,114.71,527.66
4837,2018-12-02 19:00:00,1543777200,114.71,115.4,114.3,115.09,2511.53
4838,2018-12-02 20:00:00,1543780800,115.09,116.45,114.93,116.0,870.12
4839,2018-12-02 21:00:00,1543784400,116.0,117.23,116.0,116.31,2181.63
4840,2018-12-02 22:00:00,1543788000,116.31,116.67,114.53,115.28,1455.88
4841,2018-12-02 23:00:00,1543791600,115.28,115.43,114.08,114.91,1209.04
4842,2018-12-03 00:00:00,1543795200,114.91,115.65,113.92,114.37,2307.69
4843,2018-12-03 01:00:00,1543798800,114.37,114.97,114.16,114.69,1552.74
4844,2018-12-03 02:00:00,1543802400,114.69,114.83,111.14,111.89,6687.87
4845,2018-12-03 03:00:00,1543806000,111.89,112.28,111.53,111.98,1412.56
4846,2018-12-03 04:00:00,1543809600,111.98,112.21,111.59,112.02,585.74
4847,2018-12-03 05:00:00,1543813200,112.02,112.08,111.62,111.82,575.68
4848,2018-12-03 06:00:00,1543816800,111.82,111.82,111.0,111.52,1453.1
4849,2018-12-03 07:00:00,1543820400,111.52,111.69,110.67,111.66,1764.21
4850,2018-12-03 08:00:00,1543824000,111.66,112.27,110.7,112.27,887.88
4851,2018-12-03 09:00:00,1543827600,112.27,112.85,111.58,111.86,1168.41
4852,2018-12-03 10:00:00,1543831200,111.86,112.71,111.86,112.28,726.6
4853,2018-12-03 11:00:00,1543834800,112.28,112.28,111.6,111.93,638.27
4854,2018-12-03 12:00:00,1543838400,111.93,113.0,111.87,112.38,1741.41
4855,2018-12-03 13:00:00,1543842000,112.38,112.9,111.65,112.56,919.88
4856,2018-12-03 14:00:00,1543845600,112.56,112.69,109.99,110.58,5844.94
4857,2018-12-03 15:00:00,1543849200,110.58,110.58,105.3,106.46,8283.91
4858,2018-12-03 16:00:00,1543852800,106.46,106.71,104.36,106.07,8148.6
4859,2018-12-03 17:00:00,1543856400,106.07,106.52,105.8,106.32,1750.56
4860,2018-12-03 18:00:00,1543860000,106.32,106.9,105.89,106.37,5836.22
4861,2018-12-03 19:00:00,1543863600,106.37,106.54,105.74,106.17,1344.71
4862,2018-12-03 20:00:00,1543867200,106.17,106.71,105.67,106.55,955.17
4863,2018-12-03 21:00:00,1543870800,106.55,108.64,106.3,108.56,966.16
4864,2018-12-03 22:00:00,1543874400,108.56,108.68,107.15,107.26,856.74
4865,2018-12-03 23:00:00,1543878000,107.26,108.14,107.0,107.28,470.98
4866,2018-12-04 00:00:00,1543881600,107.28,108.31,105.98,107.62,2318.83
4867,2018-12-04 01:00:00,1543885200,107.62,108.66,107.55,108.05,712.78
4868,2018-12-04 02:00:00,1543888800,108.05,108.05,107.08,107.13,890.5
4869,2018-12-04 03:00:00,1543892400,107.13,107.3,105.1,107.14,2909.34
4870,2018-12-04 04:00:00,1543896000,107.14,107.15,106.36,106.72,581.53
4871,2018-12-04 05:00:00,1543899600,106.72,106.94,105.46,106.08,581.96
4872,2018-12-04 06:00:00,1543903200,106.08,110.72,104.16,109.89,5472.34
4873,2018-12-04 07:00:00,1543906800,109.89,110.89,109.8,110.89,933.84
4874,2018-12-04 08:00:00,1543910400,110.89,111.68,109.83,109.83,1615.58
4875,2018-12-04 09:00:00,1543914000,109.83,110.9,109.78,110.59,583.87
4876,2018-12-04 10:00:00,1543917600,110.59,111.45,109.83,109.91,1582.25
4877,2018-12-04 11:00:00,1543921200,109.91,110.34,109.63,110.13,981.15
4878,2018-12-04 12:00:00,1543924800,110.13,110.31,109.71,110.06,922.96
4879,2018-12-04 13:00:00,1543928400,110.06,110.87,109.59,109.77,996.58
4880,2018-12-04 14:00:00,1543932000,109.77,110.92,109.77,110.66,1791.93
4881,2018-12-04 15:00:00,1543935600,110.66,112.18,110.22,110.94,2872.59
4882,2018-12-04 16:00:00,1543939200,110.94,110.99,109.57,110.18,2277.77
4883,2018-12-04 17:00:00,1543942800,110.18,110.18,108.96,109.59,1839.37
4884,2018-12-04 18:00:00,1543946400,109.59,109.71,108.91,109.64,1063.84
4885,2018-12-04 19:00:00,1543950000,109.64,109.67,108.99,109.07,462.62
4886,2018-12-04 20:00:00,1543953600,109.07,109.14,107.94,108.27,1919.71
4887,2018-12-04 21:00:00,1543957200,108.27,109.32,107.44,109.07,1934.63
4888,2018-12-04 22:00:00,1543960800,109.07,109.07,107.97,108.38,1744.18
4889,2018-12-04 23:00:00,1543964400,108.38,108.8,108.11,108.8,750.05
4890,2018-12-05 00:00:00,1543968000,108.8,109.12,108.47,108.71,409.03
4891,2018-12-05 01:00:00,1543971600,108.71,108.84,107.28,107.69,1687.1
4892,2018-12-05 02:00:00,1543975200,107.69,107.69,105.63,106.54,3587.38
4893,2018-12-05 03:00:00,1543978800,106.54,106.69,105.58,106.13,1907.25
4894,2018-12-05 04:00:00,1543982400,106.13,106.13,105.18,106.06,1663.84
4895,2018-12-05 05:00:00,1543986000,106.06,107.13,105.8,106.89,780.45
4896,2018-12-05 06:00:00,1543989600,106.89,106.89,106.31,106.6,526.43
4897,2018-12-05 07:00:00,1543993200,106.6,106.77,104.94,105.52,6696.98
4898,2018-12-05 08:00:00,1543996800,105.52,106.31,105.1,105.76,1584.3
4899,2018-12-05 09:00:00,1544000400,105.76,106.4,105.34,106.37,2122.47
4900,2018-12-05 10:00:00,1544004000,106.37,107.34,106.37,106.8,3270.46
4901,2018-12-05 11:00:00,1544007600,106.8,107.62,106.23,107.62,2068.6
4902,2018-12-05 12:00:00,1544011200,107.62,107.92,106.92,107.05,1928.15
4903,2018-12-05 13:00:00,1544014800,107.05,107.61,106.74,106.76,7789.83
4904,2018-12-05 14:00:00,1544018400,106.76,107.07,105.47,105.96,8596.59
4905,2018-12-05 15:00:00,1544022000,105.96,106.27,105.44,105.56,4243.83
